Total household size,"Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Bible","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Clothes","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Mobile Phone","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Torch","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Wheelbarrow","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_House","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Stove","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Vegetables","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Road","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Water","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Electricity","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Money","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Toilet Flush","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Wood Stove","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Bike","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Furniture","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Borehole","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Toilet Squat","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Watering Can","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Jerrycan","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Light Bulb","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Gas Stove","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Solar PV System","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Donkey and Cart","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Car","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Corrugated Iron Sheet","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Computer","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Hospital","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Fridge","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Battery","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Doctor","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Water Pump","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Kerosene Lantern","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Motorcycle","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Irrigation","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_School","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Overhead Water Tank","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Disposable Sanitary Pad","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Grain Mill","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_River","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Rainwater Harvesting System","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Medicine","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Boat","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Generator","Which 5 items are most important to you in your daily life? Please indicate these in order of importance, starting with the most important_Grinder"
1.0,0.4,0.68,0.56,0.0,0.04,0.76,0.08,0.2,0.04,0.08,0.36,0.28,0.0,0.0,0.08,0.24,0.24,0.0,0.0,0.12,0.04,0.04,0.04,0.0,0.0,0.08,0.04,0.24,0.0,0.08,0.04,0.04,0.0,0.04,0.0,0.08,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2.0,0.2894736842105263,0.7105263157894737,0.34210526315789475,0.05263157894736842,0.0,0.6052631578947368,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.15789473684210525,0.23684210526315788,0.3157894736842105,0.0,0.02631578947368421,0.07894736842105263,0.13157894736842105,0.2894736842105263,0.05263157894736842,0.0,0.23684210526315788,0.02631578947368421,0.0,0.02631578947368421,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.23684210526315788,0.05263157894736842,0.13157894736842105,0.07894736842105263,0.0,0.0,0.07894736842105263,0.0,0.13157894736842105,0.05263157894736842,0.0,0.0,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.0,0.0
3.0,0.3333333333333333,0.7419354838709677,0.41935483870967744,0.043010752688172046,0.03225806451612903,0.6559139784946236,0.010752688172043012,0.0967741935483871,0.043010752688172046,0.17204301075268819,0.1827956989247312,0.23655913978494625,0.0,0.053763440860215055,0.043010752688172046,0.0967741935483871,0.3118279569892473,0.053763440860215055,0.0,0.16129032258064516,0.043010752688172046,0.053763440860215055,0.021505376344086023,0.11827956989247312,0.043010752688172046,0.07526881720430108,0.053763440860215055,0.1827956989247312,0.0,0.12903225806451613,0.12903225806451613,0.0,0.0,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0,0.053763440860215055,0.06451612903225806,0.010752688172043012,0.043010752688172046,0.06451612903225806,0.0,0.0,0.0
4.0,0.35064935064935066,0.7077922077922078,0.461038961038961,0.025974025974025976,0.032467532467532464,0.6493506493506493,0.03896103896103896,0.14285714285714285,0.07792207792207792,0.2532467532467532,0.2077922077922078,0.3246753246753247,0.012987012987012988,0.012987012987012988,0.05844155844155844,0.09090909090909091,0.3051948051948052,0.045454545454545456,0.0,0.14935064935064934,0.03896103896103896,0.025974025974025976,0.045454545454545456,0.01948051948051948,0.012987012987012988,0.06493506493506493,0.006493506493506494,0.22077922077922077,0.0,0.06493506493506493,0.08441558441558442,0.025974025974025976,0.006493506493506494,0.11038961038961038,0.025974025974025976,0.12337662337662338,0.01948051948051948,0.03896103896103896,0.01948051948051948,0.032467532467532464,0.032467532467532464,0.025974025974025976,0.0,0.006493506493506494,0.0
5.0,0.3815028901734104,0.6184971098265896,0.5433526011560693,0.028901734104046242,0.057803468208092484,0.6127167630057804,0.023121387283236993,0.11560693641618497,0.05202312138728324,0.2832369942196532,0.1907514450867052,0.3699421965317919,0.005780346820809248,0.06358381502890173,0.08092485549132948,0.08092485549132948,0.28901734104046245,0.017341040462427744,0.0,0.13872832369942195,0.028901734104046242,0.005780346820809248,0.09826589595375723,0.09248554913294797,0.07514450867052024,0.057803468208092484,0.028901734104046242,0.08670520231213873,0.011560693641618497,0.06358381502890173,0.06358381502890173,0.017341040462427744,0.011560693641618497,0.11560693641618497,0.05202312138728324,0.05202312138728324,0.005780346820809248,0.005780346820809248,0.03468208092485549,0.04046242774566474,0.03468208092485549,0.023121387283236993,0.03468208092485549,0.005780346820809248,0.0
6.0,0.27906976744186046,0.6356589147286822,0.5736434108527132,0.06201550387596899,0.05426356589147287,0.6666666666666666,0.06201550387596899,0.10077519379844961,0.12403100775193798,0.24031007751937986,0.13953488372093023,0.35658914728682173,0.0,0.023255813953488372,0.07751937984496124,0.12403100775193798,0.1937984496124031,0.023255813953488372,0.0,0.1937984496124031,0.046511627906976744,0.015503875968992248,0.06976744186046512,0.08527131782945736,0.031007751937984496,0.046511627906976744,0.015503875968992248,0.16279069767441862,0.007751937984496124,0.06976744186046512,0.03875968992248062,0.007751937984496124,0.023255813953488372,0.14728682170542637,0.06201550387596899,0.06976744186046512,0.023255813953488372,0.0,0.046511627906976744,0.031007751937984496,0.007751937984496124,0.046511627906976744,0.007751937984496124,0.007751937984496124,0.0
7.0,0.32231404958677684,0.6198347107438017,0.45454545454545453,0.024793388429752067,0.05785123966942149,0.6363636363636364,0.05785123966942149,0.09917355371900827,0.08264462809917356,0.2975206611570248,0.18181818181818182,0.38016528925619836,0.0,0.03305785123966942,0.10743801652892562,0.04132231404958678,0.19008264462809918,0.024793388429752067,0.008264462809917356,0.21487603305785125,0.05785123966942149,0.04132231404958678,0.06611570247933884,0.10743801652892562,0.09090909090909091,0.06611570247933884,0.0,0.1487603305785124,0.008264462809917356,0.09090909090909091,0.09090909090909091,0.008264462809917356,0.008264462809917356,0.09917355371900827,0.0,0.0743801652892562,0.008264462809917356,0.024793388429752067,0.049586776859504134,0.03305785123966942,0.024793388429752067,0.01652892561983471,0.024793388429752067,0.008264462809917356,0.01652892561983471
8.0,0.26881720430107525,0.6344086021505376,0.5806451612903226,0.010752688172043012,0.053763440860215055,0.6989247311827957,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.3225806451612903,0.15053763440860216,0.3655913978494624,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.20430107526881722,0.03225806451612903,0.010752688172043012,0.12903225806451613,0.021505376344086023,0.03225806451612903,0.043010752688172046,0.08602150537634409,0.043010752688172046,0.021505376344086023,0.010752688172043012,0.22580645161290322,0.010752688172043012,0.06451612903225806,0.08602150537634409,0.021505376344086023,0.010752688172043012,0.12903225806451613,0.08602150537634409,0.12903225806451613,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.043010752688172046,0.021505376344086023,0.043010752688172046,0.010752688172043012,0.0,0.0
9.0,0.25862068965517243,0.6551724137931034,0.5172413793103449,0.034482758620689655,0.034482758620689655,0.6206896551724138,0.0,0.08620689655172414,0.034482758620689655,0.1896551724137931,0.15517241379310345,0.3275862068965517,0.0,0.05172413793103448,0.06896551724137931,0.06896551724137931,0.25862068965517243,0.034482758620689655,0.017241379310344827,0.20689655172413793,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.13793103448275862,0.05172413793103448,0.10344827586206896,0.034482758620689655,0.2413793103448276,0.0,0.05172413793103448,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.08620689655172414,0.05172413793103448,0.15517241379310345,0.017241379310344827,0.0,0.0,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0
10.0,0.2916666666666667,0.6041666666666666,0.4791666666666667,0.020833333333333332,0.020833333333333332,0.6458333333333334,0.0625,0.10416666666666667,0.125,0.3125,0.08333333333333333,0.3541666666666667,0.0,0.041666666666666664,0.0625,0.10416666666666667,0.1875,0.041666666666666664,0.0,0.125,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.2708333333333333,0.0,0.020833333333333332,0.125,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.1875,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0
